r2qkb1r/pp3pp1/2p4p/3nB3/6P1/1P2P2P/P2P1P2/RN1QKR2 w Qkq -,67
3r1rk1/1q2bpp1/p3p3/2PpP2p/1P1Q4/PN2PR1P/6P1/R5K1 w - -,204
3rk2r/pQp2p1p/3qp1p1/8/5P2/8/PPP2PPP/R3K2R w KQk -,-104
r1b1kb1r/pp1npppp/2p5/3pB3/3P2Q1/2P1P3/Pq1N1PPP/1R2KB1R b Kkq -,-377
4r1k1/1ppb1p1p/p2q1p2/5B2/3P4/1PP5/P2Q2PP/5R1K b - -,28
6k1/1b1q1pp1/1p1Ppb2/pP5p/P4P2/4P3/3Q2PP/1NB3K1 w - -,136
r1bqk2r/ppp1b3/2nppnpp/5p2/2PP4/2N2NP1/PP1BPPBP/R2Q1RK1 w kq -,261
rn3rk1/pNp1ppbp/6p1/5q1n/3P4/4BN2/PPP2PP1/R2QK2R b KQ -,-97
r4rk1/ppqnb1pp/2p1pnb1/2Pp4/1P6/P2PPN2/1B3PPP/R2QKB1R b KQ -,-496
4r1k1/3r1pb1/1p3qp1/pPp1p3/P1PpP1QP/3P1P2/8/1RB2RK1 b - -,-63
8/1p6/p7/P1P5/1P2kpb1/6r1/2R1p1P1/2K1N3 w - -,-123
1r3rk1/p4p1p/2p1p1p1/q2p4/5P2/1PbB2PP/P2Q1P2/3RR1K1 w - -,-276
r1bq1rk1/ppp1bpp1/4p3/3pP2p/5P2/P1P3PP/2P1P1B1/R1BQ1RK1 w - -,43
2rq1rk1/1n3p1p/p2p4/1p2p1p1/1P2P1b1/2P1Q1N1/P5PP/R4RK1 b - -,-464
8/5k2/2p2p2/5Pp1/1p2K1P1/1P5P/8/8 w - -,18
8/5B2/4R3/P5p1/1r2nkPp/7P/7K/8 w - -,196
8/8/5R2/2k1p2p/4K3/4P3/6rP/8 w - -,84
rn1qk2r/3b1ppp/1ppbpn2/p7/2BP1P2/4PN2/PP4PP/RNBQ1RK1 b kq -,85
2rqr1k1/1p3p2/p3nnpp/P2p1p2/1B6/4P1P1/1PPQN1BP/R4RK1 w - -,392
r1b1k2r/pp3ppp/2nqp3/8/1pP4P/3P1N2/PP2QPP1/R3KB1R b KQkq -,23
B1b2rk1/5p1p/1p2n3/pPp1P3/8/P1N5/1B3KP1/2R5 b - -,274
r2qk2r/pp1n1pb1/2pp3p/8/3P4/7P/PPPK1P2/R2Q1B1R w kq -,-221
8/4k3/7p/3P2pP/2B2n2/p3KP2/8/8 w - -,-96
r7/ppp1knpp/2b5/4p1p1/1b2P3/1P1PB3/P4PPP/3R1RK1 w - -,-200
1r3rk1/2pqbp2/p1np1p1p/4p3/1PpPP3/P1B3PP/2Q1NPK1/R4R2 w - -,89
r4rk1/pp3ppp/nq1bpn2/1b6/2pP4/5NP1/PP1BQPBP/R4RK1 w - -,-402
8/2B5/8/1p1k1p2/1P4P1/p4K2/Pb6/8 b - -,134
r2q1rk1/1pp1bppp/p1n5/4p3/4P1b1/2N2NP1/PPP2PBP/R3QRK1 w - -,84
r4k1r/ppp3pp/8/4p1B1/4p1n1/2P5/PPP1K1P1/R6R w - -,52
rn1qkbnr/pbppppp1/1p5p/8/3PP2B/2N2N2/PPP2PPP/R2QKB1R b KQkq -,110
8/8/6R1/8/P2P1P1p/3k4/7r/5K2 w - -,217
8/2k2pp1/bpp2n2/p3p1B1/2P4p/1P3P1P/P3K1P1/3N4 b - -,-51
r4k1r/2q3pp/pp2p3/2bp1p2/P5P1/3B4/P2Q3P/2R2R1K b - -,-180
rnb1qrk1/ppp3bp/5np1/4pp2/1PP5/P1N1PN2/4BPPP/R1BQ1RK1 b - -,-106
r2q1rk1/4bpp1/p1Pp1n1p/2p1p3/4P1b1/3P1NP1/1PPBQPBP/R4RK1 w - -,285
r6r/ppp3p1/6n1/3k3p/7P/6N1/PPP2PP1/R1B1b1K1 w - -,-439
r1bq3r/pppk2pp/2n2n2/3p1p2/3P4/4P1P1/PP1N1PBP/RN1QK2R b KQ -,72
1r3rk1/p1p1q1pp/Q7/3Bn3/8/2P3P1/PP3P1P/RN3K2 b - -,-215
r1bqk2r/pp1np1b1/5p1p/6pP/2P1Q3/P3B3/1P3PP1/2KR1BNR w kq -,421
r5k1/p1q1brp1/1p3np1/8/8/4P3/PP1BB1PP/R2Q1RK1 w - -,383
r1bqkb1r/ppp2ppp/2n5/1B1p4/4nN2/6P1/PPPPQ2P/RNB1K2R b KQkq -,-264
rn1qkb1r/pp3ppp/2p2nb1/3p4/8/1PB1P2P/P2PKPP1/RN1Q1BNR w kq -,-178
2r3k1/5pp1/1q3n1p/3p1P2/4p3/NPPn2PP/2Q2PB1/5RK1 b - -,-176
rn3rk1/2qbbppp/5n2/p1pPp3/4P2P/5PP1/1PP1N1B1/RNBQ1RK1 b - -,38
r4rk1/p2q1pb1/6p1/3pp2p/7P/P2PB3/1PQ2PP1/4RRK1 w - -,25
r1b2rk1/1pqp1ppp/p1n1p3/2p1n1b1/8/1PN5/PBPPBPPP/R2Q1RK1 w - -,-346
r2qkb1r/p2b1ppp/2p1pn2/2p5/2B5/1p2P3/PB1P1PPP/RN2QRK1 b kq -,-11
8/2k5/B7/2PK4/PP4P1/8/8/7q w - -,-266
8/2rn1k2/p4p2/1p2p2R/4N3/P3KPP1/7P/8 w - -,60
r1bq1rk1/ppp1bppp/7n/3p4/1n3P2/P2P1NP1/4P1BP/RNBQ1RK1 b - -,-165
8/8/2k5/6Kp/p6P/2r2P2/8/1R6 w - -,-31
3b4/8/8/p7/P4p1P/3k1P2/3p1B2/3K4 w - -,94
r1r3k1/pQ1p1ppp/8/8/3B4/q5P1/2P2P1P/3R2K1 b - -,-286
k7/P7/1P1n1p2/6pp/b7/3BP1P1/7P/4K3 b - -,-86
6r1/2k2p2/3Rp3/1BP4p/6nP/P5P1/1P6/6K1 b - -,153
r1bqkb1r/p2npp2/2pp1n1p/6p1/1p1P4/1P1BPNBP/P1P1NPP1/R2QK2R b KQkq -,46
5rk1/q5p1/3Q3p/5p2/2Ppp3/8/Pr3PPP/3RR1K1 w - -,88
rn2k1nr/1b2bppp/8/p2p4/1q6/5PP1/P1PNQ2P/R1B1KBNR w KQkq -,37
r1b2rk1/1p1nbppp/pq2p3/8/3PBB2/2PQ2P1/PP2N2P/3R1RK1 b - -,-26
B2r2k1/2q2p2/1p2p1pQ/p1n5/P7/1P4P1/2P2P1P/b3R1NK b - -,-172
r5rk/q2bNpbp/pp1p2p1/2p1p3/1P2P3/P2P1N1P/2PQ1PP1/1R3RK1 b - -,-27
8/6k1/5p2/1pBBpP2/6P1/4K3/7r/8 w - -,129
2rqnrk1/pp1bppbp/2np2p1/2p5/2P1P2P/P1NPBN2/1P2BPP1/R1Q2RK1 b - -,-134
8/4K3/3B4/3k4/1P6/3bp1Pp/7P/8 w - -,-111
8/3k4/7p/P7/5p1K/8/1n2PP2/8 w - -,15
r3k1nr/pp1bpp2/6pp/2Pqn3/3p4/2P2NP1/PP2BP1P/RNQR2K1 w kq -,134
8/8/2k3p1/2bpKpPp/3P1P1P/8/3B4/8 b - -,-42
r3r1k1/5p2/1pp1n3/p2pPRp1/P2P4/2P5/1P2B1PP/R5K1 w - -,203
r1r5/7p/2bR1pkb/1p2p3/1pP1P3/6PP/1P3P2/1B3RK1 w - -,-333
rn1q1rk1/p2p1ppp/4p3/2P1P3/8/5N2/P1P2PPP/R1B2QK1 b - -,-146
4kb1r/1ppq1ppp/4pn2/3p4/1n6/2N2P1P/1BPPBPP1/Q4RK1 w k -,139
rn1q1rk1/p1pp1ppp/1p2p3/3P4/2P1QB2/P4N2/1b2PPPP/R3KB1R w KQ -,367
r4rk1/pp1q1pbp/2p3p1/3p4/3PQB2/4PN1P/PP3PP1/R4RK1 w - -,488
r2qk2r/ppp2ppp/2n2n2/2b5/4PN2/2PP4/P4P1P/R1BQKB1R b KQkq -,7
r1b1k1nr/pp2ppB1/1q1p2pp/8/8/5NP1/PPP1nP1P/RN1QK2R b KQkq -,186
r4rk1/6pp/1p1p4/2p5/P1P1RP1q/P4P2/2Q1P1K1/4R3 w - -,32
8/5pk1/3b1p2/q3p2p/B6P/6P1/1PQ2P2/6K1 w - -,23
r4k1r/3qp1b1/p1B1p3/7p/P2p3R/8/2Q2PP1/R1BK4 b - -,379
3k4/4p3/1p3p1K/3P1Pp1/1p6/4P3/3P1P2/8 b - -,-379
6k1/p7/7p/3p4/P2n3K/7P/6P1/8 b - -,-384
8/8/3k2Rb/5p1p/2r5/1P2PK2/P7/8 b - -,353
2r3k1/pp3ppp/4p3/4n1P1/bP6/P3P3/4BP1P/5RK1 w - -,-363
rnbq1rk1/pp2bppp/2pp1n2/1P2p3/2P5/P1NP1NP1/4PP1P/R1BQKB1R b KQ -,-163
2r5/7P/1n1p1k2/1P1P4/3R3P/p4K2/P7/8 w - -,75
rn1qk2r/pp4p1/3bpn1p/3p2B1/3P4/2N2B2/PP2PP2/R2QK2R w KQkq -,217
rnb4r/pp2kppp/5n2/2P5/2p2B2/2N2N2/PPP3PP/R4RK1 b - -,200
6k1/Rb2b3/8/8/4pRP1/2p5/4KP2/1r6 b - -,-406
r1bqkb1r/pp4pp/4p3/np3pN1/3Pp2P/P1N1P3/1PP3P1/R2Q1RK1 b kq -,-370
r5k1/p2r1pp1/2p2b1p/2B2b2/2N1p3/6P1/PPP2PP1/R4RK1 b - -,-122
6r1/1p6/p7/4R3/3p2k1/4p3/3K4/8 w - -,-469
3r1k2/7p/Bp6/p3Q2N/P7/6PK/7P/2q5 b - -,255
r1bq1rk1/pp3ppp/2n1pb2/2p5/8/1PN1PN2/3PBPPP/R2QKR2 b Q -,-329
r1b1kbnr/pp2pppp/8/3nN1B1/3p4/1P6/1P2PPPP/RN2KB1R b KQkq -,-262
5Q2/1k6/p1b2K2/P6q/8/8/8/4B3 b - -,-108
rnb1k1r1/ppppb1pp/3q4/5p2/7P/1PN3P1/PBPPQP2/R3K1NR b KQq -,3
r1bq1rk1/pp2ppbp/2p3p1/8/2PP2P1/4P1P1/P2N1PB1/R1BQ1RK1 b - -,449
8/8/R5RP/8/6r1/2k1K3/6P1/7r b - -,222
3r4/p4k2/6RR/4b3/7P/PP3K2/8/4r3 b - -,-261
4nrk1/ppq3bp/6p1/2nr1p2/1R1P4/P7/3QBPPP/2B1R1K1 w - -,-54
5rk1/5ppp/p2Rp3/1p5q/3P1P2/P4N2/1P4PP/4Q1K1 b - -,456
8/5k2/8/4P3/p1KP1Nbp/P7/1P6/8 w - -,313
r1bq1r1k/pp1n1ppp/2p5/3p3n/1b3P2/1P1P1NPP/PBPN1KB1/R2Q3R w - -,75
r2qk2r/1pp1bpp1/2np3p/1p6/2P1b3/4P2P/P3BPP1/1RBQK1NR w Kkq -,-177
rn2kb1r/pp1bpppp/8/3P4/5B2/2N5/PP3KPP/R4BNR b kq -,338
2kr4/1p4pp/p1p1b3/4p3/1P1rP3/P2P3P/4B1P1/2R2RK1 w - -,50
rnb1kb1r/pp3p1p/2p5/4p1N1/8/1B1P4/PP3PPP/R3K2R b KQkq -,-294
8/6p1/3b4/3p2k1/3P1pP1/1N3K1P/8/8 b - -,-40
r2qkb1r/pppn1pp1/4pnp1/3p4/3P1B2/4PN2/PPPNQPPP/R3K2R w KQkq -,7
8/3B4/5k2/6p1/p7/P1r1K3/3N4/8 w - -,-13
8/7R/2k3p1/1pP2p1p/pP3P1P/P3K1P1/8/3r4 b - -,105
6k1/ppp2p2/8/2pP3R/8/4r2P/P1P3P1/6K1 b - -,13
rnbqkb1r/p2n1pp1/2p5/1p2p2p/4P3/2PB1N1P/PP1N1PP1/R1BQK2R w KQkq -,61
8/5p2/1R3Pkp/3r1bp1/R7/8/4K3/8 b - -,-161
r3r1k1/1b1qnppp/pp1p4/2p5/P3PP2/1PN5/1B1NB1PP/2R2RK1 w - -,-330
B1bqkb1r/p4ppp/1p2pn2/2p1p3/1nP5/2N3P1/PP1PPP1P/R1BQK2R b KQk -,11
3r2k1/p1q3np/2p2pp1/Np1n4/3P4/PN6/1P1Q1PPP/4R1K1 b - -,-33
r1bq1rk1/pp1pbp2/2n2n1p/2p3p1/2P2B2/2N2QP1/PP2PPBP/3RK1NR w K -,107
r2nkb1r/pp1b2pp/3p1q2/3P1p2/2P1pN2/8/PP1B1PPP/R2QKB1R w KQkq -,184
8/8/3k4/Pp2b3/1P3P2/4K3/2B5/8 b - -,134
1k3r1r/pp2R1p1/2pN3p/8/8/3P2P1/PP3B1P/6K1 b - -,355
r2qk2r/ppp1bppp/2n1pn2/3p4/3P4/1PPB1P1P/P4PP1/RNBQK2R b KQkq -,-48
8/8/1p3ppk/7p/3q4/P7/1PQ2P2/7K b - -,-244
r1bq1rk1/4b1pp/2p1p3/3p4/p4B2/P1P2NP1/1P2B1PP/R1Q2RK1 b - -,218
r1bqk2r/p2pppbp/2n2np1/8/2BP4/4PP2/PP1N2PP/R1BQK2R b KQkq -,-299
8/p2b4/Pp4k1/1P1B4/3Pp1q1/8/5P1K/5Q2 b - -,243
8/3n1p1p/p5p1/P7/3KPk1P/8/6P1/1N6 b - -,-137
8/p1k2pp1/1p2pn1p/4p3/PPP5/4B3/4BPKP/8 b - -,300
4k3/8/6p1/p1PP4/7K/5N2/7P/1r6 w - -,33
rnb1qrk1/ppp2ppp/8/4B3/1bpPP3/8/PP3PPP/RN1Q1KNR b - -,-153
5rk1/4q1p1/3rb2p/1Pp2p2/p2n1P2/P3Q3/1P4PP/R1BB1RK1 b - -,-157
r2q1rk1/ppp1B1pp/2np4/8/4P1n1/2NP4/PPP2P1P/R2Q1RK1 b - -,56
r1b1k1r1/1p3p2/p2P4/6bp/N4p2/P6P/1P3PP1/3R1BK1 w q -,-275
r4rk1/pp2qppp/4p1b1/1p6/3PP2P/P1P2P2/6P1/R1BQK2R w KQ -,-14
r2q1rk1/p2pp1bp/1p4pn/3P1p2/3p1P2/1P6/PBPPB1PP/R1Q2RK1 w - -,65
5k2/7Q/1p3p2/8/q7/7P/6P1/7K w - -,61
8/p2B1kpp/5p2/P1N1p3/2b1P1PP/8/6K1/3r2B1 b - -,-63
rnb2k2/pp4bp/5np1/2p2p2/8/PQPqP3/1P1N1PPP/R1B1K2R w KQ -,-169
r4rk1/pp3p1p/3Pp1p1/2p5/4P2Q/2qP2PP/P1n3B1/3R1RK1 b - -,14
r2Bkb1r/6p1/p3p1pp/1pNp4/7N/1P3P2/P3n1PP/R4RK1 w kq -,-63
6k1/5p2/P3ppp1/2b5/2r5/4B3/6PP/R5K1 w - -,213
4r1k1/pp2b1pp/4p3/5b2/8/PB4P1/1P3P1P/R1B3K1 w - -,51
1R3nk1/7p/4prpP/3pN3/2pP1P2/2P3P1/8/7K b - -,203
r3rqk1/2pb1pp1/7p/pPpPN3/P3Pp2/7P/1Q3PP1/3RR1K1 b - -,125
3r4/4n3/2kbpQ2/p6r/P2pp2N/1P1P2Pq/2P4B/R4RK1 w - -,-119
3r2k1/4qppp/1Pp1b1n1/4p2Q/2P5/3P2P1/4BP1P/N4RK1 b - -,-9
r1bqk2r/pppnbppp/4p3/3pP3/1n6/2NP1N2/P1P1BPPP/R1BQ1RK1 w kq -,60
Bn3rk1/2p1p1bp/4P1p1/p3q3/Pp6/1p6/2Q1PP1P/1NB2R1K w - -,40
8/pp6/6kp/3pB2p/1b6/1n2P2P/1P3PP1/2R3K1 w - -,481
r2qk2r/p2bbp2/4pn1p/2pp2p1/5B2/1Q1P2P1/PP2PPBP/RN3RK1 w kq -,88
r4rk1/p2bppb1/1qpp3p/2p3p1/8/P2P1NP1/1PQBPPBP/R4RK1 w - -,344
r2qk2r/pppbbpBp/4p3/8/3P4/3Q1N2/PP3PPP/RN2K2R b KQkq -,493
r1bqk2r/pp3ppp/1bn2n2/1N1p4/3P4/P4N2/1PQB1PPP/R3KB1R b KQkq -,-103
r5k1/4bppp/4p3/P7/2rBp3/4P3/5PPP/R4RK1 w - -,85
r2q1rk1/pp1n1pp1/2pbpnp1/8/2QP4/P1N1PN2/1P3PPP/R1B2RK1 w - -,61
r3kb1r/pp2nppp/3q1n2/3ppb2/8/2N2NP1/PP2PPBP/R1BQ1RK1 w kq -,-41
4rrk1/1p1q1pp1/p2b1n2/4p2p/1pP5/1P1PPN2/1B1Q2PP/RB3RK1 w - -,389
rnbq3r/pp1p1kp1/4p2p/2b2p2/2P4P/2P1PN2/P3BPP1/RN1QK2R w KQ -,95
rnbqk2r/1p3p1p/4p1p1/pP1p4/3P4/2bBP3/2PN1PPP/1RBQK2R b Kkq -,-70
2rqkb1r/pB1b1ppp/8/4n3/8/2N3PP/PP3P2/R1BQK2R b KQk -,-47
r1b2rk1/pp3ppp/2n1pn2/2q5/8/P1NP2P1/1PP2P1P/R2QKBR1 b Q -,-460
r3k2r/1pp2pp1/p1n2b2/3qp2p/6b1/3P1N2/PPP1BPPP/R1BQR1K1 w kq -,135
1r2k1r1/4n3/1b6/1p4qp/2pPp1N1/2P3P1/2Q1BPK1/R3R3 w - -,314
r1b1r1k1/pp1n4/2pp3B/2b2p2/2P4q/2N5/PPQ2PPP/2R2RK1 w - -,-281
rn1q1rk1/1p1bppbp/p5p1/3Q4/3P4/4PN2/PP1B1PPP/R3KB1R b KQ -,-32
r2q1rk1/1bp1nppp/ppnpp3/b7/2PNPB2/P2P1N2/1P2BPPP/R2Q1RK1 b - -,-90
8/8/7k/5p2/2pp3r/6R1/4KP2/8 w - -,-216
5rk1/2Qbqpp1/5n1p/1rp5/5P2/1B1PP1P1/PP5P/R1B2RK1 b - -,97
8/2k2r2/1p6/p7/P3R3/3P4/6K1/8 w - -,-53
2rqkb1r/1b1p1ppp/p3pn2/6B1/Pn1N3P/1P4P1/4PPB1/RN1Q1RK1 b k -,-73
r1bqkb1r/1p1ppppp/p7/2p1P3/8/N2P1N2/PPP2KPP/R1BQ3R b kq -,287
3r2k1/pp3ppp/1bn5/8/1P4P1/P1B1PN2/2b1BP1P/4K2R b - -,47
8/5p2/7p/5qk1/8/2R3PK/7P/8 w - -,-490
8/1p5k/p7/P1p4p/2P4P/5Q2/3q3K/8 w - -,-13
1r1qbrk1/ppp1bppp/2np4/3Pp3/8/3P2PN/PP1BPPBP/R2Q1RK1 b - -,-14
r1bq1rk1/3p2pp/2pP4/1p2Qpb1/p7/P1NB1PP1/1PP2P1P/R4RK1 b - -,86
r2qk2r/2pnbpp1/pp3p1p/8/3P4/P2BPN2/1P3PPP/R2QK2R b KQkq -,118
8/8/3p1b2/1PpP1Pkp/p7/P2p1B2/1K6/7R w - -,411
1k5r/ppp2p1p/4qp2/8/8/2Q5/P4PPP/R2R2K1 b - -,485
B2r2k1/p3ppbp/4b1p1/8/8/P1N3P1/1Pn2P1P/R3R1K1 w - -,-39
1rb1kb1r/1p3p1p/2p2pp1/p7/2BP2P1/8/PPP1NP1P/R3K2R w KQk -,-125
r2qkb1r/ppp3pp/3p1n2/5b2/1P1Q4/P7/2P1BPPP/RNB1K2R w KQkq -,216
2r3k1/p2b2pp/Ppp1p1p1/8/3P3P/1PN2r2/2P2P2/R4RK1 w - -,-74
5rk1/2p1n1bp/6p1/4p3/1Pp1B3/5NP1/5PP1/1K5R w - -,-4
5r2/8/p4k2/P4Bp1/2Pp2P1/3P1K2/8/8 w - -,-61
3r2k1/1pp4p/1qn2pp1/4p3/p3P3/PbRP1N1P/1P1Q1PP1/3B2K1 w - -,-138
8/6k1/NP3pq1/1p1p4/1P1P4/8/3B4/2K5 b - -,-215
rn1qk2r/1b4p1/1p1ppn1p/p4p2/1b1P4/2NQ1NP1/PPP1PPBP/R4RK1 w kq -,-138
rnb1k2r/p2qb2p/1p1p2p1/2pP4/2B1Q3/P4N2/1P3PPP/R1B1K2R b KQkq -,139
r4rk1/p2n1ppp/4p3/2p1P1q1/2pP4/P1P5/5PPP/3QKBNR w K -,-69
r3kb1r/pp2pppp/2n2nq1/8/Q2P1B2/1PN5/P1b1BPPP/4RKNR b kq -,-21
3R4/6k1/5p1p/p1P5/1n1K1P1P/4P3/2r5/8 w - -,-297
4n3/p4k2/8/1p1N2P1/3P4/2PK4/8/8 w - -,177
q1r3k1/p2b1pp1/N1n2n1p/1R2p3/4P3/b2P2P1/3B1PBP/3Q1RK1 w - -,287
r2q1rk1/pp1b1ppp/3p1b2/3P4/2PpP3/6P1/PP3PBP/R1BQ1RK1 w - -,155
r2qk1nr/pp1bppbp/3p2p1/8/3pP2P/3P1N2/PPP1BPP1/R1BQ1RK1 b kq -,55
1rb1k2r/pp1n1ppp/4p3/3pP3/3q4/B2B4/PP3PPP/RN1QK2R w KQk -,168
8/7p/6p1/6P1/p3r3/R6k/3K4/8 b - -,-296
5r1k/1b1n1p2/p2bpn1p/B2p2N1/P2P4/7P/QPqNBPP1/5RK1 w - -,120
8/8/4kp2/6p1/R3K2p/7P/5r2/8 w - -,-262
rn1q1rk1/pp3ppp/2pbbn2/8/N2P4/PP2PN2/5PPP/R1BQKB1R b KQ -,-139
r4rk1/3nbppb/1q2pn1p/pB1p4/P2P4/4PN2/1B1N1PPP/2RQ1RK1 b - -,-8
4rk2/ppq5/6b1/2Np2Q1/3P4/P7/1P4PP/6K1 b - -,-305
q4r1k/p2bb1p1/2pp1n1p/5p2/1P6/1QPP1PP1/5PBP/R1B2RK1 w - -,427
3r2k1/8/p1b1r1pb/Pp4q1/1PpPp2p/2B1P2P/5QP1/3R1R1K w - -,-367
r1b1k1nr/pp1q1p2/6p1/2p1p2p/2Pp3R/1Q1P2P1/PP2PPB1/RN2K3 w Qkq -,-26
8/R1B2kp1/1PbP1p2/8/2n5/8/4K3/1r6 b - -,-456
6r1/2p2k2/1p1p1n1R/p2Pp3/P1N1Pp2/1PPK1r2/8/R7 w - -,-389
3q1rk1/1ppn1pbp/4bnp1/r3p3/2P5/2N1P2P/PB1PBPP1/R2Q1RK1 w - -,-281
4rrk1/p2n1pp1/1p5p/2n2N2/2p2B2/2q1P3/2P1QPPP/3R1RK1 w - -,4
r1b1kb2/1pp2pp1/p3pn2/8/3q1P2/P1NP2P1/1PP3B1/R1BQK3 w Qq -,109
r1bq1rk1/1pb3pp/p1n1p3/2p5/2P5/PP3N2/1B2BPPP/R2Q1RK1 w - -,161
3r3r/p3k1pp/2p1pp2/8/1R6/2N2PPP/PP3P2/4K2R b K -,369
8/1p6/p4Np1/P1pk2Pp/5Kn1/1P1P4/8/8 b - -,-154
r4rk1/6pp/8/1p1n4/2pnN3/6P1/5P1P/R1B2RK1 w - -,-178
r2q1rk1/ppp1ppbp/4b1p1/8/3P4/P1PQPNB1/5PPP/R3K2R b KQ -,-162
1r4k1/5pp1/R3pn2/3p1n1p/5P2/1Pr3P1/3NBPP1/4R1K1 w - -,-35
r2qkb1r/p4pp1/1p1p3p/8/3Bb3/7P/PP2BPP1/R2Q1RK1 w kq -,373
8/8/4Bp1p/b4PpP/3p2P1/4k3/2K5/8 w - -,-59
1r4k1/p4pp1/Prpp3p/4p1b1/4P3/1PNR2PP/2P3P1/R5K1 b - -,0
2bq1rk1/p1p1bppp/2pp4/8/4P3/1BNPQ3/PrP2PPP/R4RK1 b - -,-44
3qk1r1/5p1p/pnb1p3/1p1p1p2/3P1N2/P2BPNPP/P3QP2/5RK1 b - -,481
3q1rk1/5pp1/pp5p/2P5/P3P3/1N1n2PP/5PB1/2R2RK1 w - -,-62
1r5r/p3bk2/1p2p3/2p1Pp2/8/P1P3B1/1P4R1/2R2K2 b - -,-228
5k2/2P2r2/8/8/r3P3/4BK2/5P2/2R5 w - -,423
N3r1k1/1b2nppp/p2b4/1p1p4/1Ppn1P1P/P7/3BB1P1/2R2RK1 w - -,-480
r1bqk2r/2p1bppp/1pPp1n2/p3p3/2P5/P1N1P3/2QPBPPP/R1B1K1NR b KQkq -,441
1r3rk1/1p1q1pbp/2p2np1/2R3B1/p2pP3/3P4/PP1QBPPP/5RK1 b - -,-2
r2qk1nr/3bppbp/6p1/p2Q4/8/2N1B1P1/PPP2P1P/R3KB1R b KQkq -,23
2r2r2/1p1b2bk/p2p3p/2pPpp2/8/3P1NPP/Pq1BQP2/R3R2K b - -,-161
r1bqk1nr/1p2p1b1/p1np1ppp/2pB4/4P3/P1NP1N2/1PP2PPP/R1BQ1RK1 w kq -,394
r3k2r/pppbnpp1/3p3p/8/3NP3/8/PPP2PPP/R1B1K2R b KQkq -,-65
r1bqk1nr/1ppp2pp/8/5Q2/2N5/P2P4/3NPPPP/b1B1KB1R b Kkq -,-39
8/1p4k1/3p2p1/qPpPp2p/2P1P3/1BnN2P1/2Q3K1/8 w - -,285
rn1qkbr1/1p2ppp1/p1p4p/4P1Bb/3Pp3/2P4P/PP2NPP1/R2QKB1R w KQq -,240
7Q/p3kp2/p3p1p1/8/4q3/2p5/5PP1/R3K3 w - -,156
r7/1R6/2nk1Np1/4p3/4P2P/4KP2/8/8 b - -,38
8/8/2k3p1/r4p1p/3R1P1P/4P3/5P1K/8 w - -,193
r3qrk1/pp1b1ppp/5n2/2bp4/7P/5NP1/PP2PPB1/RN1Q1RK1 b - -,-200
r1b2rk1/1p3ppp/p3pn2/8/2Pq4/1P4P1/P2NBP1P/R2Q1RK1 w - -,111
8/8/4k3/4p1Pp/P1P5/P5P1/8/5K2 b - -,253
8/7p/6p1/6P1/Q7/3k3P/6K1/4q3 b - -,51
r3q1k1/pp3ppp/8/2pQ4/8/2P4P/PPn2PP1/1RB3K1 b - -,52
8/r7/5p2/1N1k4/6P1/2n4p/7P/3R3K b - -,-151
1n2qr2/1pp2pkp/8/4pb2/1B6/3P2P1/2P2PBP/3QK2R b K -,137
r1bqkb1r/3n1ppp/p3p3/P2p4/3P4/1N2P1P1/5P1P/R1BQKB1R b KQkq -,-17
r1bqk2r/p4pp1/1pn1pn2/2bp3p/5P2/4PN2/PPPBB1PP/RN1Q1RK1 w kq -,125
rnb2rk1/1pp1bppp/p4n2/8/3qp3/2N5/PPPBBPPP/R2Q1RK1 w - -,-403
r3kb1r/pppq1ppp/3p1n2/4pb2/2P5/1PN1PN1P/PQ1PBPP1/R4RK1 b kq -,55
6r1/3knppp/1n1p4/rNp5/8/P7/1P3PPP/1RB1R1K1 w - -,145
8/8/3r1k2/6pp/8/3B2P1/6K1/3R4 b - -,187
3k4/8/2K5/4p2P/4P1P1/2b5/B7/8 w - -,218
r1bqn1k1/ppp2ppp/3p4/2b5/4P3/1P4P1/PP3P1P/R1BQ1RK1 b - -,-440
8/4p3/8/6p1/6Pp/1b5P/5K2/k7 w - -,-397
rnbqk2r/pp1pppnp/6pb/2p1P3/8/1P3QPN/PBPP1P1P/RN1K1B1R b kq -,-15
rnbq1rk1/pp1pbppp/4pn2/2p5/2P4P/PP2PN1R/3P1PP1/RNBQKB2 b Q -,-221
rnb2rk1/pp1pp2p/6p1/2q2p2/2P5/2Q2NP1/PP2PPBP/R3K2R w KQ -,170
r1bq1rk1/pp1nbppp/2n1p3/1B1pP3/3P4/1N3N1P/PP3PP1/R1BQK2R b KQ -,-153
8/1p6/p3n1k1/P1p1p1p1/2P5/1P1PB1P1/6K1/8 b - -,-27
3rr1k1/ppp2pp1/2n4p/4p3/4P1P1/3PN1P1/Pp3P2/3R1RK1 w - -,-492
8/3k4/8/2b1P3/P7/2B5/4KpbP/3R4 b - -,256
r1bqk2r/pp1p3p/3b1p2/3Qpp2/8/5PP1/PPP2PBP/RN3RK1 b kq -,34
8/6p1/1P1k4/7p/3N3P/r2bPK2/8/8 b - -,-455
r4rk1/4bppp/4p3/pp2N3/4nB2/1NP3P1/1P2PP1P/R4RK1 b - -,272
rqbn1rk1/pp2b1pp/4pp2/1N4B1/2PP4/5N2/4QPPP/R4RK1 w - -,22
r1b2rk1/qp2bpp1/p1nPp2p/2p5/2N5/P1NP2P1/1PP2P1P/R1BQR1K1 b - -,184
